id,proba,label
15740,1.731697193463333e-05,0
4796,0.007419521454721689,0
17203,0.0002396178460912779,0
8179,0.0002200712769990787,0
30941,0.9981876015663147,1
71840,9.679458889877424e-05,0
50921,2.896293153753504e-05,0
32489,0.5071397423744202,1
38794,0.03658723831176758,0
75310,0.9996048808097839,1
76803,0.003855598159134388,0
60425,0.999984622001648,1
13782,0.0012690011644735932,0
24890,0.9999759197235107,1
3218,3.9759579522069544e-05,0
2937,0.9999090433120728,1
60792,7.099847425706685e-05,0
63425,0.003832028480246663,0
96013,0.00014302946510724723,0
68439,0.9999923706054688,1
38902,1.3200673492974602e-05,0
74863,0.8833682537078857,1
20396,6.077808211557567e-05,0
51379,0.9257875084877014,1
71824,1.1477029147499707e-05,0
72360,0.9999942779541016,1
78093,0.999991774559021,1
93602,0.9999916553497314,1
42698,0.001621899544261396,0
9257,2.4543574909330346e-05,0
74895,0.9999864101409912,1
54701,0.0001168072412838228,0
32198,0.9999873638153076,1
60589,0.999993085861206,1
96371,5.5739936215104535e-05,0
59604,0.9999635219573975,1
34571,4.0087386878440157e-05,0
60837,0.9999892711639404,1
12945,0.0029446908738464117,0
73964,8.754490409046412e-05,0
86423,0.01443429384380579,0
43186,0.9999815225601196,1
49873,0.9999909400939941,1
49306,0.9999896287918091,1
40596,0.456135630607605,0
4851,0.3566606044769287,0
86302,0.9999916553497314,1
59120,0.9999823570251465,1
52809,0.9996486902236938,1
50498,0.016743909567594528,0
6738,0.9974853992462158,1
8679,0.015825802460312843,0
8245,0.8242806196212769,1
59482,1.572701512486674e-05,0
70341,3.0203425922081806e-05,0
24560,0.7422561645507812,1
60158,3.614482920966111e-05,0
21658,0.6574099659919739,1
19870,5.50254771951586e-05,0
10536,4.325315967435017e-05,0
4567,0.9918295741081238,1
74308,0.9999892711639404,1
42609,8.322370376845356e-06,0
67209,0.9999774694442749,1
64019,0.9999951124191284,1
28069,0.00024133262922987342,0
60534,0.9900060296058655,1
38601,6.322841363726184e-05,0
12804,0.9999891519546509,1
27103,1.5298393918783404e-05,0
36047,0.9999886751174927,1
36927,0.9999927282333374,1
8612,2.1409554392448626e-05,0
78259,0.00016133736062329262,0
79160,0.9999828338623047,1
49580,0.5868335366249084,1
38125,0.9999918937683105,1
31482,4.327820352045819e-05,0
52179,0.9997875094413757,1
72398,0.9999887943267822,1
43925,5.587650230154395e-05,0
60278,7.09750602254644e-05,0
17094,8.215738489525393e-06,0
52804,0.9999854564666748,1
28164,0.7495973110198975,1
68759,0.9999921321868896,1
18953,0.9999909400939941,1
86259,1.7916690921992995e-05,0
49713,1.286724454985233e-05,0
62038,4.959795478498563e-05,0
32698,0.00042506205500103533,0
32904,7.099549839040264e-05,0
93756,0.023892564699053764,0
69743,3.840487261186354e-05,0
8673,0.9964650869369507,1
3742,0.9999933242797852,1
23765,0.0008129528723657131,0
69514,0.9999905824661255,1
38569,0.00013194669736549258,0
67015,0.9999434947967529,1
89701,0.9913651943206787,1
36752,0.9999878406524658,1
53021,0.9999873638153076,1
32149,0.01350319292396307,0
35079,0.9703401327133179,1
41082,0.036579541862010956,0
34568,0.9999716281890869,1
34218,0.5069185495376587,1
25896,1.0641799235600047e-05,0
51670,0.9999847412109375,1
54738,0.9998972415924072,1
57846,2.5789842766243964e-05,0
70394,0.9692082405090332,1
51389,0.9999792575836182,1
79132,0.9994908571243286,1
48016,0.08159365504980087,0
68457,0.999873161315918,1
45367,0.9984164237976074,1
41627,0.9591001272201538,1
68510,6.104272324591875e-05,0
30519,0.9999876022338867,1
58317,0.00014948220632504672,0
76019,0.37075912952423096,0
29348,0.0009760750690475106,0
3485,1.0829533493961208e-05,0
30894,0.023032767698168755,0
21654,0.9999207258224487,1
29035,0.9999862909317017,1
76598,1.0165789717575535e-05,0
60182,0.9999475479125977,1
36104,0.9999915361404419,1
51368,0.007884562015533447,0
96451,0.9973043203353882,1
30915,7.781735803291667e-06,0
27096,0.9999414682388306,1
82574,0.7981324791908264,1
78263,0.9999454021453857,1
67518,3.849441418424249e-05,0
61759,1.7461728930356912e-05,0
15392,0.00029842782532796264,0
91570,6.628219853155315e-05,0
92864,6.23512314632535e-05,0
46802,1.3970017789688427e-05,0
86320,0.0024907272309064865,0
56243,0.005794043652713299,0
34762,6.960894097574055e-05,0
47026,0.0001237478427356109,0
86930,2.5221859687007964e-05,0
17340,4.778078437084332e-05,0
92108,6.625388778047636e-05,0
23879,1.340683866146719e-05,0
74365,0.9999858140945435,1
63582,0.9942786693572998,1
58412,0.00029497232753783464,0
79142,0.9211745858192444,1
28364,0.0001913008454721421,0
1762,2.604250403237529e-05,0
96057,3.751368058146909e-05,0
4687,0.06807000935077667,0
49127,3.2884276151889935e-05,0
70653,0.9999686479568481,1
1562,0.9999904632568359,1
95203,0.9999439716339111,1
95213,0.9999890327453613,1
32809,0.6247601509094238,1
81239,0.9999904632568359,1
12493,3.530978938215412e-05,0
91487,0.9894315004348755,1
4638,0.0015828973846510053,0
15324,8.10539277154021e-05,0
75014,1.4750315131095704e-05,0
8269,0.9251313209533691,1
72481,0.7878520488739014,1
91625,0.9997952580451965,1
48629,1.2586127922986634e-05,0
98015,0.00028551110881380737,0
98310,0.00022105757670942694,0
8697,0.0012329217279329896,0
69875,0.0038073705509305,0
25641,6.383466825354844e-05,0
2567,0.0819835513830185,0
29637,0.999987006187439,1
46035,0.7359976768493652,1
31672,4.864671791438013e-05,0
37824,0.9999927282333374,1
85796,0.9999849796295166,1
6453,0.00033289362909272313,0
54982,0.0001245124585693702,0
24517,0.9999897480010986,1
90451,1.709472417132929e-05,0
58437,0.9999933242797852,1
63951,3.472013850114308e-05,0
