id,proba,label
15740,2.279073669342324e-06,0
4796,0.35735419392585754,0
17203,0.019519351422786713,0
8179,0.00922475941479206,0
30941,0.8853003978729248,1
71840,8.210483429138549e-06,0
50921,2.703246082091937e-06,0
32489,0.00674827117472887,0
38794,0.5523291230201721,1
75310,0.9986026883125305,1
76803,0.13737483322620392,0
60425,0.9999850988388062,1
13782,1.0710014066717122e-05,0
24890,0.9963704347610474,1
3218,8.053940837271512e-05,0
2937,0.000411102402722463,0
60792,0.00036933887167833745,0
63425,0.25518205761909485,0
96013,0.9999555349349976,1
68439,0.9998517036437988,1
38902,2.1931230094196508e-06,0
74863,0.146093487739563,0
20396,6.807706085965037e-06,0
51379,0.4375145733356476,0
71824,1.2045309631503187e-05,0
72360,0.9953283071517944,1
78093,0.9993643164634705,1
93602,0.2327830046415329,0
42698,4.181193799013272e-05,0
9257,0.997398853302002,1
74895,0.9999377727508545,1
54701,0.9973992109298706,1
32198,0.9949780106544495,1
60589,0.9999889135360718,1
96371,4.47107850050088e-05,0
59604,0.9996333122253418,1
34571,4.0438942960463464e-05,0
60837,0.8397617936134338,1
12945,0.02412649802863598,0
73964,1.3552560631069355e-05,0
86423,0.0007661485578864813,0
43186,0.9988189339637756,1
49873,0.9172783493995667,1
49306,0.3191941976547241,0
40596,0.0036788254510611296,0
4851,0.0019933281000703573,0
86302,0.9997106194496155,1
59120,0.14074744284152985,0
52809,0.9999933242797852,1
50498,0.06230534613132477,0
6738,0.6416497230529785,1
8679,4.061509753228165e-05,0
8245,0.00012987245281692594,0
59482,0.01563049480319023,0
70341,6.506555564556038e-06,0
24560,0.9982048273086548,1
60158,0.00015439857088495046,0
21658,0.35021278262138367,0
19870,0.012997739017009735,0
10536,0.04505497217178345,0
4567,0.16196897625923157,0
74308,0.527042031288147,1
42609,2.388496341154678e-06,0
67209,0.999739944934845,1
64019,0.9996695518493652,1
28069,1.3904234492656542e-06,0
60534,0.9999935626983643,1
38601,2.6985509975929745e-05,0
12804,0.008224086835980415,0
27103,0.9706128835678101,1
36047,0.0004247847537044436,0
36927,0.9999880790710449,1
8612,0.0001290488289669156,0
78259,4.22736684413394e-06,0
79160,0.9998599290847778,1
49580,0.00011595306568779051,0
38125,0.8570519685745239,1
31482,8.335841812368017e-06,0
52179,0.0005149494973011315,0
72398,0.999998927116394,1
43925,2.0950767520844238e-06,0
60278,0.0004966268897987902,0
17094,3.517330333124846e-05,0
52804,0.9984503984451294,1
28164,3.8060304632381303e-06,0
68759,0.9966662526130676,1
18953,0.0002441447868477553,0
86259,5.6553297326900065e-05,0
49713,1.218201759911608e-06,0
62038,5.263295406621182e-06,0
32698,0.011345919221639633,0
32904,5.221992978476919e-06,0
93756,0.06833051890134811,0
69743,1.3725604731007479e-05,0
8673,0.32832321524620056,0
3742,0.9992184638977051,1
23765,0.0002881783584598452,0
69514,0.004536155611276627,0
38569,1.0310397556168027e-05,0
67015,0.9992650151252747,1
89701,0.3115498721599579,0
36752,0.8677565455436707,1
53021,0.9967460632324219,1
32149,0.38347992300987244,0
35079,0.9998670816421509,1
41082,0.2594473659992218,0
34568,0.0032991922926157713,0
34218,0.0635102391242981,0
25896,0.00012387416791170835,0
51670,0.9998238682746887,1
54738,0.9999113082885742,1
57846,0.00010379045124864206,0
70394,0.9987099170684814,1
51389,0.9943072199821472,1
79132,0.9865491986274719,1
48016,0.009680496528744698,0
68457,0.9972853660583496,1
45367,0.11062315851449966,0
41627,2.326495996385347e-05,0
68510,0.8920496106147766,1
30519,0.999998927116394,1
58317,0.01586412638425827,0
76019,0.9999438524246216,1
29348,0.30099621415138245,0
3485,0.0002147429040633142,0
30894,0.6986629962921143,1
21654,0.04560200497508049,0
29035,0.9999250173568726,1
76598,4.929522674501641e-06,0
60182,0.990450918674469,1
36104,0.999415397644043,1
51368,0.37185144424438477,0
96451,0.10492958128452301,0
30915,0.0005992561927996576,0
27096,0.6961486339569092,1
82574,0.6697862148284912,1
78263,0.9998351335525513,1
67518,0.0001037634356180206,0
61759,1.786189022823237e-05,0
15392,0.02533983625471592,0
91570,3.2107654988067225e-05,0
92864,0.00016354827675968409,0
46802,1.3797917745250743e-05,0
86320,0.008256626315414906,0
56243,0.6280472278594971,1
34762,0.0014727931702509522,0
47026,0.0363035574555397,0
86930,2.939097430498805e-05,0
17340,0.005739892832934856,0
92108,4.6431207010755315e-05,0
23879,3.3382302717654966e-06,0
74365,0.2962907552719116,0
63582,0.9990730285644531,1
58412,0.6897462010383606,1
79142,0.006458993069827557,0
28364,0.12360251694917679,0
1762,5.863485512236366e-06,0
96057,4.2933686927426606e-05,0
4687,0.3817582130432129,0
49127,5.492384843819309e-06,0
70653,5.264293940854259e-05,0
1562,0.26546767354011536,0
95203,0.025980617851018906,0
95213,0.9998781681060791,1
32809,0.9881442785263062,1
81239,0.9996562004089355,1
12493,0.0010967729613184929,0
91487,0.8717570900917053,1
4638,0.25503677129745483,0
15324,0.00032552392804063857,0
75014,1.2675050129473675e-06,0
8269,0.9526097178459167,1
72481,0.001946189091540873,0
91625,0.9999961853027344,1
48629,2.5623917281336617e-06,0
98015,0.0003810851485468447,0
98310,0.13963550329208374,0
8697,0.004180707037448883,0
69875,0.00011752238060580567,0
