id,proba,label
15740,0.000314577977405861,0
4796,0.022732989862561226,0
17203,0.9638441205024719,1
8179,0.9996867179870605,1
30941,0.9989410042762756,1
71840,0.0009688552818261087,0
50921,0.00015250706928782165,0
32489,0.020470906049013138,0
38794,0.042235005646944046,0
75310,0.057879164814949036,0
76803,0.00946311466395855,0
60425,0.992150068283081,1
13782,0.5110129714012146,1
24890,0.9992420673370361,1
3218,0.003132107201963663,0
2937,0.8417021632194519,1
60792,0.003227608511224389,0
63425,0.34916579723358154,0
96013,0.9986568689346313,1
68439,0.9986019730567932,1
38902,0.00010285642929375172,0
74863,0.9964542388916016,1
20396,8.254359272541478e-05,0
51379,0.2857820689678192,0
71824,0.0008913105702959001,0
72360,0.9996473789215088,1
78093,0.997886598110199,1
93602,0.07109926640987396,0
42698,0.0042726644314825535,0
9257,0.00020851136650890112,0
74895,0.9986942410469055,1
54701,0.9808324575424194,1
32198,0.9978437423706055,1
60589,0.9994707703590393,1
96371,0.11069633811712265,0
59604,0.9826671481132507,1
34571,0.0005118996486999094,0
60837,0.9994807839393616,1
12945,0.011960399337112904,0
73964,0.0018242524238303304,0
86423,0.4726674258708954,0
43186,0.9957703948020935,1
49873,0.9702600240707397,1
49306,0.6983156800270081,1
40596,0.9990736246109009,1
4851,0.1682237833738327,0
86302,0.8802984952926636,1
59120,0.2988611161708832,0
52809,0.9861457943916321,1
50498,0.882961630821228,1
6738,0.7257872223854065,1
8679,0.017954939976334572,0
8245,0.6010656952857971,1
59482,0.00036763984826393425,0
70341,0.00018263877427671105,0
24560,0.6168140172958374,1
60158,0.00044951506424695253,0
21658,0.005320349708199501,0
19870,0.7667209506034851,1
10536,0.04802357032895088,0
4567,0.157148540019989,0
74308,0.8066614270210266,1
42609,0.002715950133278966,0
67209,0.9964674711227417,1
64019,0.990826427936554,1
28069,0.0001829664543038234,0
60534,0.9997584223747253,1
38601,0.0001126878269133158,0
12804,0.9942317605018616,1
27103,0.001224014675244689,0
36047,0.3487139344215393,0
36927,0.7949409484863281,1
8612,0.0006613037548959255,0
78259,0.020701173692941666,0
79160,0.019314181059598923,0
49580,0.25179189443588257,0
38125,0.9986292123794556,1
31482,0.00015964989142958075,0
52179,0.9980270266532898,1
72398,0.9999532699584961,1
43925,5.7102693972410634e-05,0
60278,0.027494849637150764,0
17094,4.97629662277177e-05,0
52804,0.9973790645599365,1
28164,0.0012050949735566974,0
68759,0.9983635544776917,1
18953,0.9265026450157166,1
86259,0.00011025903222616762,0
49713,0.00037346346653066576,0
62038,0.024840427562594414,0
32698,0.5049278140068054,1
32904,0.0002973423688672483,0
93756,0.02546544186770916,0
69743,0.000150719381053932,0
8673,0.058675024658441544,0
3742,0.969499409198761,1
23765,0.9317180514335632,1
69514,0.0069988262839615345,0
38569,0.0009455641848035157,0
67015,0.9796981811523438,1
89701,0.08916791528463364,0
36752,0.999258816242218,1
53021,0.03220349922776222,0
32149,0.21419796347618103,0
35079,0.13308198750019073,0
41082,0.7864370346069336,1
34568,0.973684549331665,1
34218,0.9737401604652405,1
25896,0.002657481702044606,0
51670,0.7351420521736145,1
54738,0.020854512229561806,0
57846,0.06545677036046982,0
70394,0.9952238202095032,1
51389,0.7196550965309143,1
79132,0.9960450530052185,1
48016,0.9985442161560059,1
68457,0.7577207088470459,1
45367,0.482489675283432,0
41627,0.9957132339477539,1
68510,0.975990355014801,1
30519,0.9998472929000854,1
58317,0.5733051896095276,1
76019,0.9994012117385864,1
29348,0.6360346674919128,1
3485,0.00024378194939345121,0
30894,0.993195652961731,1
21654,0.9490779042243958,1
29035,0.9966332316398621,1
76598,0.00667309295386076,0
60182,0.9754683375358582,1
