id,proba,label
15740,5.009149026591331e-05,0
4796,0.9567652940750122,1
17203,0.999349057674408,1
8179,0.9995653033256531,1
30941,0.07734604179859161,0
71840,0.0009666138794273138,0
50921,7.785469642840326e-05,0
32489,0.000622554391156882,0
38794,0.9853289723396301,1
75310,0.08677714318037033,0
76803,0.18181531131267548,0
60425,0.9998565912246704,1
13782,0.0032940139062702656,0
24890,0.019767677411437035,0
3218,1.765172964951489e-05,0
2937,0.9546926021575928,1
60792,1.0036533240054268e-05,0
63425,0.019846472889184952,0
96013,0.7790372371673584,1
68439,0.9974633455276489,1
38902,5.507249170477735e-06,0
74863,0.10367198288440704,0
20396,6.02389945925097e-06,0
51379,0.9987747073173523,1
71824,1.8364351490163244e-05,0
72360,0.9997238516807556,1
78093,0.9999727010726929,1
93602,0.9998534917831421,1
42698,0.0031192211899906397,0
9257,0.0026570484042167664,0
74895,0.7952375411987305,1
54701,0.969907283782959,1
32198,0.9999643564224243,1
60589,0.9999536275863647,1
96371,0.0032730584498494864,0
59604,0.9841976761817932,1
34571,0.7169538736343384,1
60837,0.013743328861892223,0
12945,9.31561862671515e-06,0
73964,0.00015831104246899486,0
86423,0.9381091594696045,1
43186,0.9998596906661987,1
49873,0.6089685559272766,1
49306,0.062496185302734375,0
40596,0.9914528131484985,1
4851,0.02654404006898403,0
86302,0.9972501397132874,1
59120,9.108158337767236e-06,0
52809,0.999119222164154,1
50498,2.8680708055617288e-05,0
6738,0.004106891807168722,0
8679,1.7427009879611433e-05,0
8245,0.09484189003705978,0
59482,4.089757931069471e-05,0
70341,3.1476985896006227e-05,0
24560,0.9947271943092346,1
60158,8.999090641736984e-05,0
21658,0.12985752522945404,0
19870,0.03575748950242996,0
10536,0.006061657797545195,0
4567,0.9871642589569092,1
74308,2.6212355805910192e-05,0
42609,0.8377154469490051,1
67209,0.9922509789466858,1
64019,0.9999709129333496,1
28069,7.572539470857009e-05,0
60534,0.9999743700027466,1
38601,1.380890989821637e-05,0
12804,0.9810516834259033,1
27103,0.00542227691039443,0
36047,0.25951847434043884,0
36927,0.35676103830337524,0
8612,0.00011594001261983067,0
78259,0.0002535883104428649,0
79160,0.16043998301029205,0
49580,0.6050322651863098,1
38125,0.9972434043884277,1
31482,1.4338666005642153e-05,0
52179,0.9950312376022339,1
72398,0.9982265830039978,1
43925,9.66511379374424e-06,0
60278,0.07559778541326523,0
17094,0.0001644514995859936,0
52804,0.9992234706878662,1
28164,1.8023902157437988e-05,0
68759,0.9982678890228271,1
18953,0.26465561985969543,0
86259,0.00015367269224952906,0
49713,3.6277874642109964e-06,0
62038,4.138026270084083e-06,0
32698,0.5237263441085815,1
32904,0.00021471116633620113,0
93756,8.462889127258677e-06,0
69743,1.4150414244795684e-05,0
8673,0.1122799813747406,0
3742,0.9819384813308716,1
23765,0.6438769698143005,1
69514,0.006622340064495802,0
38569,1.9378481738385744e-05,0
67015,0.9957593083381653,1
89701,0.3392880856990814,0
36752,0.00011594829993555322,0
53021,0.9999090433120728,1
32149,0.37885016202926636,0
35079,0.9726259708404541,1
41082,0.051442261785268784,0
34568,0.002069000620394945,0
34218,0.0003786068700719625,0
25896,0.987348198890686,1
51670,0.995908260345459,1
54738,0.9350388050079346,1
57846,0.5834476351737976,1
70394,0.9999598264694214,1
51389,0.9943735599517822,1
79132,0.9997850060462952,1
48016,0.9222367405891418,1
68457,0.002106216037645936,0
45367,4.122082373214653e-06,0
41627,0.0005293702124617994,0
68510,0.9999302625656128,1
30519,0.9999918937683105,1
58317,0.39753320813179016,0
76019,0.8009775876998901,1
29348,0.06334802508354187,0
3485,0.00015134713612496853,0
30894,0.24812084436416626,0
21654,0.08201184123754501,0
29035,0.9997636675834656,1
76598,0.0002497672976460308,0
60182,4.5541743020294234e-05,0
36104,0.999934196472168,1
51368,0.8525408506393433,1
96451,0.043935004621744156,0
30915,0.007583619561046362,0
27096,0.05201965570449829,0
82574,0.9999258518218994,1
78263,0.998191773891449,1
67518,0.00026988793979398906,0
61759,0.0002124582533724606,0
15392,0.9461742639541626,1
91570,4.0114307921612635e-05,0
92864,0.006643679458647966,0
46802,0.0016273166984319687,0
86320,2.3243979740072973e-05,0
56243,0.0018273009918630123,0
34762,0.708977997303009,1
47026,0.9038069248199463,1
86930,4.6336190280271694e-05,0
17340,0.33503487706184387,0
92108,0.7388737201690674,1
23879,0.034969232976436615,0
74365,0.9991944432258606,1
63582,0.9960097074508667,1
58412,0.9848241209983826,1
79142,0.5146260857582092,1
28364,0.9957565665245056,1
1762,0.006622979883104563,0
96057,0.05107617378234863,0
4687,0.9999840259552002,1
49127,3.452829332672991e-05,0
70653,0.00014158837439026684,0
1562,0.35035237669944763,0
95203,0.8635126352310181,1
95213,0.9997122883796692,1
32809,0.7559844851493835,1
81239,0.999966025352478,1
12493,0.0005467035807669163,0
91487,0.00025503075448796153,0
4638,0.031420718878507614,0
15324,4.990818069927627e-06,0
75014,0.00018635860760696232,0
8269,0.996496856212616,1
72481,0.955672562122345,1
91625,0.4089561104774475,0
48629,5.331114152795635e-06,0
98015,1.3697674148716033e-05,0
98310,0.007230319082736969,0
8697,0.00830844882875681,0
69875,0.0014590887585654855,0
25641,0.0001093191240215674,0
2567,0.032491836696863174,0
29637,0.999981164932251,1
46035,0.0012321420945227146,0
31672,0.2576209306716919,0
37824,0.999954104423523,1
85796,0.9848114252090454,1
6453,0.00016937214240897447,0
54982,0.9971432089805603,1
24517,0.9999834299087524,1
90451,0.0001234786177519709,0
58437,0.9883329272270203,1
63951,0.9944846034049988,1
54721,0.007065758109092712,0
38579,0.027118148282170296,0
20148,1.3904698334954446e-06,0
37496,0.85141921043396,1
97401,0.9186357855796814,1
78023,0.26031970977783203,0
51926,5.593195965047926e-06,0
18654,0.0372253879904747,0
16735,0.0005231991526670754,0
81439,2.7032127036363818e-05,0
3985,0.9322328567504883,1
29716,8.761130629864056e-06,0
52798,0.3711809515953064,0
12630,5.4210886446526274e-05,0
67490,0.9999855756759644,1
35627,0.07814764976501465,0
29071,0.9848785996437073,1
10746,4.974854164174758e-05,0
47593,0.9847960472106934,1
71983,0.9745902419090271,1
5819,0.2020367830991745,0
78169,0.9989416003227234,1
42895,0.0003105761716142297,0
12765,4.537553832051344e-05,0
71543,2.829682853189297e-05,0
28053,0.9999399185180664,1
75492,0.9757448434829712,1
19284,5.501902705873363e-05,0
54236,0.009071597829461098,0
38097,6.448628118960187e-05,0
75084,0.9999620914459229,1
47280,0.0002915723598562181,0
61748,1.7255150623896043e-06,0
8129,1.0804516932694241e-05,0
96753,0.005530124995857477,0
95421,0.01596476137638092,0
54968,0.007160737179219723,0
3612,0.4471517503261566,0
9237,3.854393071378581e-05,0
89371,0.10431749373674393,0
19682,3.3400647225789726e-05,0
74619,3.787147579714656e-05,0
36792,0.005953534971922636,0
6594,0.00034404374309815466,0
42530,0.9241897463798523,1
27805,0.999823272228241,1
30495,0.1994103342294693,0
31587,0.9674776792526245,1
53196,0.8647879362106323,1
20198,7.316464325413108e-05,0
12638,0.7854831218719482,1
45913,0.000748541031498462,0
64370,1.3576212722909986e-06,0
14896,0.00011633859685389325,0
25316,0.605387806892395,1
41738,0.00012698078353423625,0
30624,0.9995488524436951,1
95876,9.314178896602243e-06,0
7284,0.6522649526596069,1
9174,0.9997407793998718,1
42867,0.40045276284217834,0
14579,8.083762622845825e-06,0
20836,0.9310557246208191,1
73612,0.00010269335325574502,0
95027,0.04147222265601158,0
96408,0.17602123320102692,0
62754,0.9999732971191406,1
43627,0.9933202266693115,1
67324,2.8138547349954024e-05,0
90187,9.172558202408254e-05,0
7425,0.9852017760276794,1
7328,0.00028391313389874995,0
60857,0.0991593524813652,0
8769,0.002362889237701893,0
79625,0.9983525276184082,1
65891,0.0003871958761010319,0
71250,0.027703825384378433,0
98315,0.005702264606952667,0
80634,0.9280673861503601,1
6731,0.001899885362945497,0
6432,7.8847813711036e-05,0
32657,4.6643697714898735e-05,0
83124,0.0001644907024456188,0
14890,0.01165009569376707,0
84903,0.0013665882870554924,0
73129,0.001819354947656393,0
20958,0.9998606443405151,1
86521,0.9999781847000122,1
40586,0.0005783085944131017,0
93045,0.08661919832229614,0
83567,0.9882795810699463,1
36271,3.4854030673159286e-05,0
60435,0.698915958404541,1
93810,0.03422490507364273,0
86502,0.9075654149055481,1
12930,2.0790384951396845e-05,0
75431,0.010873964987695217,0
8153,0.1023133397102356,0
34082,0.9988804459571838,1
53067,0.9954557418823242,1
48965,5.681384209310636e-06,0
27961,0.6967250108718872,1
59063,0.35357025265693665,0
31427,9.622254583518952e-05,0
63479,0.32837966084480286,0
26093,0.06591110676527023,0
2183,0.0012281513772904873,0
10965,0.3418392837047577,0
75981,5.848256023455178e-06,0
82193,0.4033757448196411,0
15632,0.7063947319984436,1
78502,0.9031055569648743,1
95438,0.10555817931890488,0
49205,7.738279236946255e-06,0
34682,0.8375458717346191,1
78643,0.00266587664373219,0
75128,0.5565502643585205,1
4519,0.9999959468841553,1
25739,9.521816537017003e-06,0
